0,1,2,3,4,5,6,7,8,9,label
1.9664142932537212,1.1123981457749954,1.8805507965885726,1.3002945851949472,1.3815155350046924,1.8702444748026288,1.5805665154549793,1.5795254639536216,1.4109659488948845,1.0539337247517762,1.0
0.9072395248416557,0.6071967006384126,0.25969768474157895,0.5104947145594411,0.639287652639314,0.18374429791100877,0.41668539830469253,0.3192597161715368,0.6457438507447347,0.09204934109496521,0.0
0.09397840486723241,0.18376683791906123,0.36189162766981586,0.9703398040351445,0.5893064638884296,0.9188363399377668,0.9379437334082499,0.033775407846911576,0.7301318514304872,0.27892295609432893,0.0
1.8775653181302663,1.6425454420867704,1.721364796902225,1.352282931188655,1.4413078227514284,1.4548984753065708,1.2772849649122366,1.9285741760382997,1.8645018712821513,1.0690082539347205,1.0
1.8478775917722863,1.801183923020497,1.560691432002248,1.2778422137508432,1.3844928077924776,1.0188742772175914,1.7687520110491897,1.872989930330091,1.1681105290674927,1.8281243305301067,1.0
1.8847338272780885,1.5795869825181912,1.964770318214419,1.8507712330875647,1.4463252427225008,1.1328884861507056,1.8220712968683355,1.2257300639492585,1.166850098034717,1.1137084748475239,1.0
1.3510157808572907,1.3081516633099481,1.9173088843973356,1.4530744976096641,1.399377843226183,1.7605332491118386,1.5600363647927473,1.3623169861733708,1.9080166206627482,1.1638628704634175,1.0
1.7389460419161828,1.024024028025508,1.3321111299125277,1.657751773047669,1.0952870209186947,1.249175103413687,1.6358946018275804,1.1818268796770868,1.0652222287911133,1.8640226751400442,1.0
1.4009606440163154,1.280864879467853,1.580235537698326,1.853909639857007,1.5917652688317678,1.798985220327467,1.1299656160995732,1.6080015171931723,1.1231355008160873,1.9236573068751226,1.0
0.20081961594702835,0.10965128691666226,0.7344918591589392,0.5656211594062548,0.7324681686131259,0.5828440256054892,0.012599951350867555,0.9727655123518013,0.1228756805479071,0.7105405688012916,0.0
1.946321721216366,1.8162425015828672,1.2047354421487406,1.30464644165301,1.6601801825616482,1.9126570502731726,1.8781536699015677,1.2427902896388323,1.681487924252226,1.5641709391532665,1.0
0.3753322452111605,0.15065171978161573,0.5336516000240381,0.3977260902147761,0.8228188884956202,0.4855275311336523,0.9565895779332887,0.7366809564055734,0.23275691271391352,0.40256814780697325,0.0
1.3961696353631923,1.4752839361454348,1.6010952772605238,1.665333113283014,1.6381564311510048,1.9167654291267393,1.3003244797820424,1.7802558725505269,1.0839157304656677,1.0956719290545531,1.0
0.9062006676332611,0.9166317937110223,0.7480543620835135,0.776629440064477,0.3626301042127592,0.1276240919831918,0.9983274603868599,0.024392242988291568,0.5229164881493329,0.6574816380503191,0.0
1.6530386786445812,1.8990506359874424,1.7534080753548151,1.2037116134322292,1.0281036775807681,1.4924251952774594,1.7722423869610793,1.895759343009249,1.3532666386703025,1.4678639647743361,1.0
1.9300876212046307,1.4935253394983419,1.4037311048300705,1.0499854672256281,1.5840315572038484,1.146567722113927,1.7140436656612965,1.6214451393657385,1.8397752462052477,1.1385459933376803,1.0
1.184383259707368,1.3350061465380483,1.2510768928079514,1.1520183016759318,1.0718904731176355,1.7323163326723987,1.2660632217105285,1.5065727505211213,1.1658156367667107,1.884534126320241,1.0
0.06875501958452068,0.08254789309636712,0.8129896776774191,0.801960476485255,0.7426709880157145,0.8078816156317752,0.2591092654648355,0.9400143420977098,0.046168423031178296,0.5463177317621488,0.0
1.5467709922894843,1.0695201508794252,1.589322081997402,1.2860919482320492,1.0810685083791838,1.4710975951532559,1.6664981379077737,1.6471508095698266,1.2885664385641444,1.342520589680492,1.0
0.7653915517653491,0.9091697740730299,0.5183030802293125,0.9096822481009286,0.6263372131534334,0.19553644895527345,0.25686297328088614,0.5902086799466414,0.2251242555164228,0.003717244275070586,0.0
